Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
2886000.0 ; 1.1953
2887000.0 ; 1.2443
2888000.0 ; 1.3919
2888200.0 ; 1.463
2888400.0 ; 1.5744
2888500.0 ; 1.6559
2888600.0 ; 1.7654
2888700.0 ; 1.9163
2888800.0 ; 2.128
2888900.0 ; 2.4207
2889000.0 ; 2.7749
2889100.0 ; 3.0011
2889200.0 ; 2.7376
2889300.0 ; 2.0954
2889400.0 ; 1.5633
2889500.0 ; 1.261
2889600.0 ; 1.1071
2889700.0 ; 1.0303
2889800.0 ; 0.9922502
2890000.0 ; 0.9666602
2890500.0 ; 0.9773402
2891000.0 ; 0.9986102
2892000.0 ; 1.0284
2894000.0 ; 1.0575
2896000.0 ; 1.0716
2898000.0 ; 1.0801
2900000.0 ; 1.0859
2906250.0 ; 1.0923
2912500.0 ; 1.0987
2918750.0 ; 1.1051
2925000.0 ; 1.111501
2931250.0 ; 1.117901
2937500.0 ; 1.124301
2943750.0 ; 1.130701
2950000.0 ; 1.137101
2956250.0 ; 1.145789
2962500.0 ; 1.154476
2968750.0 ; 1.163165
2975000.0 ; 1.171852
2981250.0 ; 1.18054
2987500.0 ; 1.189227
2993750.0 ; 1.197916
3000000.0 ; 1.206603
3005000.0 ; 1.229704
3005500.0 ; 1.237204
3006000.0 ; 1.251104
3006100.0 ; 1.255604
3006200.0 ; 1.261004
3006300.0 ; 1.267904
3006400.0 ; 1.276904
3006500.0 ; 1.289004
3006600.0 ; 1.306404
3006700.0 ; 1.333404
3006800.0 ; 1.380504
3006900.0 ; 1.479804
3007000.0 ; 1.782704
3007100.0 ; 3.064004
3007200.0 ; 1.312604
3007300.0 ; 1.128504
3007400.0 ; 1.128104
3007500.0 ; 1.139604
3007600.0 ; 1.150104
3007700.0 ; 1.158504
3007800.0 ; 1.165204
3007900.0 ; 1.170604
3008000.0 ; 1.175104
3008200.0 ; 1.182004
3008400.0 ; 1.187104
3008600.0 ; 1.191004
3008800.0 ; 1.194204
3009000.0 ; 1.196804
3010000.0 ; 1.205504
3015000.0 ; 1.223805
3020000.0 ; 1.236205
3025000.0 ; 1.248906
3030000.0 ; 1.261607
3035000.0 ; 1.274308
3040000.0 ; 1.287009
3045000.0 ; 1.30166
3050000.0 ; 1.316311
3055000.0 ; 1.332712
3060000.0 ; 1.349113
3065000.0 ; 1.36859
3070000.0 ; 1.388066
3075000.0 ; 1.407543
3080000.0 ; 1.42702
3085000.0 ; 1.451322
3090000.0 ; 1.475625
3095000.0 ; 1.499927
3100000.0 ; 1.52423
3110000.0 ; 1.584187
3120000.0 ; 1.644145
3130000.0 ; 1.716954
3140000.0 ; 1.789765
3150000.0 ; 1.876128
3160000.0 ; 1.962494
3170000.0 ; 2.058412
3180000.0 ; 2.160433
3190000.0 ; 2.26806
3195000.0 ; 2.327084
3200000.0 ; 2.386112
3201000.0 ; 2.399622
3202000.0 ; 2.413935
3203000.0 ; 2.429452
3204000.0 ; 2.446875
3205000.0 ; 2.467109
3206000.0 ; 2.49256
3207000.0 ; 2.527247
3208000.0 ; 2.582213
3209000.0 ; 2.687182
3210000.0 ; 2.954097
3210500.0 ; 3.276014
3211000.0 ; 3.933836
3211100.0 ; 4.125692
3211200.0 ; 4.336488
3211300.0 ; 4.559506
3211400.0 ; 4.782035
3211500.0 ; 4.984472
3211600.0 ; 5.142323
3211700.0 ; 5.231805
3211800.0 ; 5.236937
3211900.0 ; 5.156638
3212000.0 ; 5.004828
3212200.0 ; 4.582024
3212400.0 ; 4.142791
3212600.0 ; 3.775048
3212800.0 ; 3.49379
3213000.0 ; 3.285204
3213200.0 ; 3.131275
3213400.0 ; 3.016692
3213600.0 ; 2.930443
3213800.0 ; 2.864422
3214000.0 ; 2.813323
3214200.0 ; 2.773241
3214400.0 ; 2.741372
3214600.0 ; 2.715813
3214800.0 ; 2.695064
3215000.0 ; 2.678222
3216000.0 ; 2.629281
3217000.0 ; 2.610406
3218000.0 ; 2.604462
3219000.0 ; 2.604735
3220000.0 ; 2.608617
3222000.0 ; 2.621898
3224000.0 ; 2.638589
3226000.0 ; 2.656887
3228000.0 ; 2.675887
3230000.0 ; 2.69509
3235000.0 ; 2.743501
3240000.0 ; 2.790715
3245000.0 ; 2.836432
3250000.0 ; 2.87995
3255000.0 ; 2.920969
3260000.0 ; 2.959288
3265000.0 ; 2.994809
3270000.0 ; 3.02733
3275000.0 ; 3.056651
3280000.0 ; 3.083072
3285000.0 ; 3.106294
3290000.0 ; 3.126316
3295000.0 ; 3.143438
3300000.0 ; 3.15766
3305000.0 ; 3.168982
3310000.0 ; 3.177804
3312000.0 ; 3.180613
3314000.0 ; 3.183022
3316000.0 ; 3.185131
3318000.0 ; 3.186839
3320000.0 ; 3.188048
3322000.0 ; 3.189057
3324000.0 ; 3.189665
3326000.0 ; 3.190074
3328000.0 ; 3.190083
3330000.0 ; 3.189891
3332000.0 ; 3.1894
3334000.0 ; 3.188608
3336000.0 ; 3.187517
3338000.0 ; 3.186225
3340000.0 ; 3.184734
3345000.0 ; 3.180155
3350000.0 ; 3.174375
3355000.0 ; 3.167495
3360000.0 ; 3.159815
3370000.0 ; 3.142655
3380000.0 ; 3.123893
3390000.0 ; 3.10433
3400000.0 ; 3.088567
3400500.0 ; 3.087869
3410000.0 ; 3.075704
3420000.0 ; 3.063445
